0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:12:22 +0900] "GET /board/resources/assets/js/custom.js HTTP/1.1" 200 6991
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:12:24 +0900] "GET /board/login_form HTTP/1.1" 200 4718
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:12:24 +0900] "GET /board/resources/css/login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:12:38 +0900] "GET /board/login_form HTTP/1.1" 200 4718
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:12:38 +0900] "GET /board/resources/css/login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:12:47 +0900] "GET /board/login_form HTTP/1.1" 200 4718
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:12:47 +0900] "GET /board/resources/css/login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:13:01 +0900] "GET /board/board_list HTTP/1.1" 200 3129
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:13:02 +0900] "GET /board/board_list HTTP/1.1" 200 3129
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:13:06 +0900] "GET /board/board_list HTTP/1.1" 200 3129
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:13:06 +0900] "GET /board/resources/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 194699
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:13:06 +0900] "GET /board/resources/assets/css/fontawesome.css HTTP/1.1" 200 116371
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:13:06 +0900] "GET /board/resources/assets/css/side-bar.css HTTP/1.1" 200 4286
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:13:06 +0900] "GET /board/resources/assets/css/owl.css HTTP/1.1" 200 4743
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:13:06 +0900] "GET /board/resources/assets/css/templatemo-cyborg-gaming.css HTTP/1.1" 200 31841
0:0:0:0:0:0:0:1 - - [04/Mar/2024:00:13:06 +0900] "GET /board/resources/assets/css/animate.css HTTP/1.1" 200 57987
